,id,sales
16558,3017446,276.47696
16559,3017447,159.39772
16560,3017448,160.02072
16561,3017449,398.43164
16562,3017450,228.00317
16563,3017451,1093.7267
16564,3017452,159.04837
16565,3017453,122.824295
16566,3017454,246.42102
16567,3017455,245.18561
16568,3017456,277.3035
16569,3017457,3548.9954
16570,3017458,244.55807
16571,3017459,843.92773
16572,3017460,246.42102
16573,3017461,1173.6061
16574,3017462,1078.676
16575,3017463,633.6958
16576,3017464,463.54474
16577,3017465,304.56964
16578,3017466,3997.7573
16579,3017467,253.5062
16580,3017468,226.38554
16581,3017469,308.78522
16582,3017470,329.90002
16583,3017471,224.77042
16584,3017472,482.20377
16585,3017473,246.42102
16586,3017474,245.78381
16587,3017475,246.42102
16588,3017476,421.76605
16589,3017477,246.42102
16590,3017478,904.37976
16591,3017479,474.3605
16592,3017480,245.79803
16593,3017481,246.42102
16594,3017482,989.7495
16595,3017483,299.22937
16596,3017484,2984.5645
16597,3017485,222.12572
16598,3017486,324.47858
16599,3017487,170.32684
16600,3017488,169.0914
16601,3017489,121.512054
16602,3017490,2794.8542
16603,3017491,168.46387
16604,3017492,589.59924
16605,3017493,170.32684
16606,3017494,665.91705
16607,3017495,782.5226
16608,3017496,338.0578
16609,3017497,264.5036
16610,3017498,251.54887
16611,3017499,2092.7607
16612,3017500,177.412
16613,3017501,170.94713
16614,3017502,152.99379
16615,3017503,165.715
16616,3017504,170.68472
16617,3017505,302.93692
16618,3017506,170.32684
16619,3017507,169.68964
16620,3017508,170.32684
16621,3017509,335.41925
16622,3017510,170.32684
16623,3017511,508.79843
16624,3017512,293.9501
16625,3017513,169.70383
16626,3017514,163.12236
16627,3017515,448.27386
16628,3017516,235.22899
16629,3017517,1353.2552
16630,3017518,169.35449
16631,3017519,159.82033
16632,3017520,153.9639
16633,3017521,152.72845
16634,3017522,152.74829
16635,3017523,1031.991
16636,3017524,152.10092
16637,3017525,483.82092
16638,3017526,153.9639
16639,3017527,570.8514
16640,3017528,439.1277
16641,3017529,109.580025
16642,3017530,78.64471
16643,3017531,234.91823
16644,3017532,1546.5719
16645,3017533,161.04907
16646,3017534,154.5842
16647,3017535,153.9639
16648,3017536,95.25915
16649,3017537,154.32178
16650,3017538,231.20142
16651,3017539,153.9639
16652,3017540,153.32669
16653,3017541,153.9639
16654,3017542,165.92592
16655,3017543,153.9639
16656,3017544,357.71814
16657,3017545,289.97876
16658,3017546,153.3409
16659,3017547,153.9639
16660,3017548,249.6141
16661,3017549,197.74567
16662,3017550,591.17993
16663,3017551,152.99155
16664,3017552,153.9639
16665,3017553,181.50476
16666,3017554,180.26932
16667,3017555,168.7757
16668,3017556,2860.4148
16669,3017557,179.64178
16670,3017558,731.1172
16671,3017559,181.50476
16672,3017560,1024.8004
16673,3017561,926.6389
16674,3017562,392.00064
16675,3017563,306.57043
16676,3017564,262.45908
16677,3017565,3647.651
16678,3017566,188.58992
16679,3017567,182.12505
16680,3017568,181.50476
16681,3017569,183.61882
16682,3017570,181.86264
16683,3017571,335.2661
16684,3017572,181.50476
16685,3017573,180.86755
16686,3017574,181.50476
16687,3017575,289.4424
16688,3017576,181.50476
16689,3017577,550.68
16690,3017578,361.00122
16691,3017579,180.88174
16692,3017580,181.50476
16693,3017581,671.1083
16694,3017582,246.40689
16695,3017583,2035.6324
16696,3017584,180.53241
16697,3017585,221.80894
16698,3017586,197.24266
16699,3017587,196.00722
16700,3017588,196.02705
16701,3017589,2934.3557
16702,3017590,195.37968
16703,3017591,690.4314
16704,3017592,197.24266
16705,3017593,1145.8862
16706,3017594,798.56384
16707,3017595,606.38074
16708,3017596,321.02094
16709,3017597,247.04755
16710,3017598,3874.0435
16711,3017599,200.17093
16712,3017600,197.86296
16713,3017601,197.24266
16714,3017602,234.13043
16715,3017603,197.60054
16716,3017604,385.5396
16717,3017605,197.24266
16718,3017606,196.60545
16719,3017607,197.24266
16720,3017608,321.16412
16721,3017609,197.24266
16722,3017610,389.5735
16723,3017611,431.71677
16724,3017612,196.61966
16725,3017613,197.24266
16726,3017614,373.06927
16727,3017615,255.05948
16728,3017616,954.49304
16729,3017617,196.27031
16730,3017618,197.24266
16731,3017619,153.80878
16732,3017620,152.57333
16733,3017621,155.28366
16734,3017622,2531.5537
16735,3017623,151.9458
16736,3017624,645.21783
16737,3017625,153.80878
16738,3017626,915.75854
16739,3017627,694.719
16740,3017628,406.03723
16741,3017629,275.80725
16742,3017630,201.57385
16743,3017631,3419.451
16744,3017632,160.89394
16745,3017633,154.42906
16746,3017634,186.7654
16747,3017635,156.32994
16748,3017636,154.16666
16749,3017637,362.36115
16750,3017638,153.80878
16751,3017639,153.17157
16752,3017640,153.80878
16753,3017641,275.95038
16754,3017642,153.80878
16755,3017643,298.46765
16756,3017644,386.50317
16757,3017645,153.80878
16758,3017646,153.80878
16759,3017647,327.85553
16760,3017648,194.40414
16761,3017649,1134.2009
16762,3017650,152.83643
16763,3017651,153.80878
16764,3017652,259.71838
16765,3017653,229.15846
16766,3017654,260.62988
16767,3017655,8028.818
16768,3017656,235.17052
16769,3017657,1157.3663
16770,3017658,259.71838
16771,3017659,1890.0535
16772,3017660,2048.6992
16773,3017661,795.7178
16774,3017662,752.5077
16775,3017663,421.82257
16776,3017664,7823.7896
16777,3017665,266.80356
16778,3017666,235.77534
16779,3017667,259.71838
16780,3017668,402.05835
16781,3017669,228.9926
16782,3017670,637.23035
16783,3017671,259.71838
16784,3017672,233.81267
16785,3017673,503.91333
16786,3017674,507.88193
16787,3017675,259.71838
16788,3017676,1683.0569
16789,3017677,653.02563
16790,3017678,232.88892
16791,3017679,259.71838
16792,3017680,1856.7942
16793,3017681,482.8689
16794,3017682,7865.3286
16795,3017683,216.04344
16796,3017684,420.59528
16797,3017685,160.67944
16798,3017686,159.444
16799,3017687,159.46384
16800,3017688,1482.8926
16801,3017689,158.81647
16802,3017690,296.96237
16803,3017691,160.67944
16804,3017692,659.0215
16805,3017693,413.80957
16806,3017694,274.17166
16807,3017695,211.51779
16808,3017696,208.44452
16809,3017697,1975.9292
16810,3017698,167.7646
16811,3017699,161.29973
16812,3017700,113.72948
16813,3017701,159.80612
16814,3017702,161.03732
16815,3017703,261.40787
16816,3017704,160.67944
16817,3017705,160.04224
16818,3017706,160.67944
16819,3017707,231.80402
16820,3017708,160.67944
16821,3017709,298.1254
16822,3017710,255.4992
16823,3017711,160.05643
16824,3017712,160.67944
16825,3017713,181.80241
16826,3017714,197.61458
16827,3017715,607.5496
16828,3017716,159.70708
16829,3017717,160.67944
16830,3017718,184.38237
16831,3017719,183.14694
16832,3017720,183.16676
16833,3017721,2549.792
16834,3017722,182.5194
16835,3017723,598.15857
16836,3017724,184.38237
16837,3017725,1315.4819
16838,3017726,774.4487
16839,3017727,441.322
16840,3017728,350.80228
16841,3017729,225.95854
16842,3017730,4138.2773
16843,3017731,187.31065
16844,3017732,185.00267
16845,3017733,247.38065
16846,3017734,184.35843
16847,3017735,184.74026
16848,3017736,405.0174
16849,3017737,184.38237
16850,3017738,183.74516
16851,3017739,184.38237
16852,3017740,268.00372
16853,3017741,184.38237
16854,3017742,407.81152
16855,3017743,445.79272
16856,3017744,183.75937
16857,3017745,184.38237
16858,3017746,355.88403
16859,3017747,220.23822
16860,3017748,954.4188
16861,3017749,183.41002
16862,3017750,184.38237
16863,3017751,157.46114
16864,3017752,156.22571
16865,3017753,156.24553
16866,3017754,1094.0613
16867,3017755,155.59816
16868,3017756,268.55353
16869,3017757,157.46114
16870,3017758,593.1764
16871,3017759,371.8861
16872,3017760,243.1099
16873,3017761,231.57431
16874,3017762,205.22621
16875,3017763,1679.023
16876,3017764,164.5463
16877,3017765,158.08144
16878,3017766,110.51118
16879,3017767,156.58783
16880,3017768,157.81903
16881,3017769,269.1966
16882,3017770,157.46114
16883,3017771,156.82393
16884,3017772,157.46114
16885,3017773,222.89612
16886,3017774,157.46114
16887,3017775,280.44635
16888,3017776,252.29068
16889,3017777,156.83813
16890,3017778,157.46114
16891,3017779,223.68396
16892,3017780,193.53673
16893,3017781,409.12518
16894,3017782,156.48878
16895,3017783,157.46114
16896,3017784,184.28738
16897,3017785,183.05196
16898,3017786,161.01138
16899,3017787,1826.417
16900,3017788,182.42442
16901,3017789,385.77206
16902,3017790,184.28738
16903,3017791,1134.3984
16904,3017792,492.77325
16905,3017793,374.91144
16906,3017794,318.87042
16907,3017795,225.86356
16908,3017796,2933.4717
16909,3017797,187.21567
16910,3017798,184.90768
16911,3017799,184.28738
16912,3017800,183.41408
16913,3017801,184.64528
16914,3017802,310.80286
16915,3017803,184.28738
16916,3017804,183.65019
16917,3017805,184.28738
16918,3017806,255.41196
16919,3017807,184.28738
16920,3017808,362.8924
16921,3017809,349.98462
16922,3017810,183.66438
16923,3017811,184.28738
16924,3017812,353.59912
16925,3017813,219.0281
16926,3017814,1219.6444
16927,3017815,183.31505
16928,3017816,184.28738
16929,3017817,172.90897
16930,3017818,171.67352
16931,3017819,171.69336
16932,3017820,2632.9531
16933,3017821,171.04599
16934,3017822,710.3336
16935,3017823,172.90897
16936,3017824,1041.8298
16937,3017825,748.5676
16938,3017826,420.5252
16939,3017827,280.57037
16940,3017828,220.67404
16941,3017829,4120.403
16942,3017830,179.99413
16943,3017831,173.52927
16944,3017832,201.25337
16945,3017833,203.40465
16946,3017834,173.26685
16947,3017835,370.29596
16948,3017836,172.90897
16949,3017837,172.27176
16950,3017838,172.90897
16951,3017839,254.4632
16952,3017840,172.90897
16953,3017841,337.6988
16954,3017842,431.92154
16955,3017843,172.28596
16956,3017844,172.90897
16957,3017845,342.34348
16958,3017846,216.93422
16959,3017847,1067.0674
16960,3017848,171.93661
16961,3017849,172.90897
16962,3017850,160.61984
16963,3017851,159.3844
16964,3017852,160.63774
16965,3017853,1494.0243
16966,3017854,158.75687
16967,3017855,278.4394
16968,3017856,160.61984
16969,3017857,623.5445
16970,3017858,391.62137
16971,3017859,224.40761
16972,3017860,288.036
16973,3017861,208.38492
16974,3017862,1941.2357
16975,3017863,167.705
16976,3017864,161.24014
16977,3017865,160.61984
16978,3017866,159.74652
16979,3017867,160.97772
16980,3017868,264.21558
16981,3017869,160.61984
16982,3017870,159.98264
16983,3017871,160.61984
16984,3017872,150.90883
16985,3017873,160.61984
16986,3017874,298.0658
16987,3017875,182.49628
16988,3017876,159.99684
16989,3017877,160.61984
16990,3017878,153.89932
16991,3017879,202.75519
16992,3017880,555.5906
16993,3017881,160.61984
16994,3017882,160.61984
16995,3017883,166.41345
16996,3017884,165.17802
16997,3017885,165.19785
16998,3017886,2873.3743
16999,3017887,164.55048
17000,3017888,657.8225
17001,3017889,166.41345
17002,3017890,1037.012
17003,3017891,755.2433
17004,3017892,418.6419
17005,3017893,288.41193
17006,3017894,214.17853
17007,3017895,3600.8066
17008,3017896,173.49861
17009,3017897,167.03375
17010,3017898,166.41345
17011,3017899,168.93463
17012,3017900,166.77133
17013,3017901,374.96588
17014,3017902,166.41345
17015,3017903,165.77625
17016,3017904,166.41345
17017,3017905,288.55508
17018,3017906,166.41345
17019,3017907,358.74432
17020,3017908,399.10785
17021,3017909,165.79045
17022,3017910,166.41345
17023,3017911,340.4602
17024,3017912,227.65062
17025,3017913,1124.4742
17026,3017914,165.4411
17027,3017915,166.41345
17028,3017916,201.38202
17029,3017917,200.14658
17030,3017918,193.34357
17031,3017919,2729.4219
17032,3017920,199.51904
17033,3017921,657.43445
17034,3017922,201.38202
17035,3017923,1147.5026
17036,3017924,953.0747
17037,3017925,351.813
17038,3017926,314.79663
17039,3017927,282.33636
17040,3017928,3937.194
17041,3017929,208.46718
17042,3017930,202.00232
17043,3017931,201.38202
17044,3017932,226.97662
17045,3017933,201.7399
17046,3017934,399.05566
17047,3017935,201.38202
17048,3017936,200.74481
17049,3017937,201.38202
17050,3017938,314.01025
17051,3017939,201.38202
17052,3017940,572.82684
17053,3017941,420.70367
17054,3017942,199.85239
17055,3017943,201.38202
17056,3017944,613.20856
17057,3017945,273.58038
17058,3017946,2291.505
17059,3017947,195.43346
17060,3017948,246.3866
17061,3017949,188.18588
17062,3017950,186.95045
17063,3017951,175.45682
17064,3017952,2622.2102
17065,3017953,186.32292
17066,3017954,698.9186
17067,3017955,188.18588
17068,3017956,1027.9879
17069,3017957,852.72156
17070,3017958,368.84564
17071,3017959,228.91632
17072,3017960,255.65944
17073,3017961,3753.6082
17074,3017962,195.27106
17075,3017963,188.80618
17076,3017964,206.93857
17077,3017965,176.5031
17078,3017966,188.54378
17079,3017967,389.76178
17080,3017968,188.18588
17081,3017969,187.54868
17082,3017970,188.18588
17083,3017971,292.4147
17084,3017972,188.18588
17085,3017973,408.62122
17086,3017974,447.8762
17087,3017975,187.56288
17088,3017976,188.18588
17089,3017977,430.0571
17090,3017978,261.26144
17091,3017979,1659.2751
17092,3017980,187.21353
17093,3017981,235.26456
17094,3017982,186.86331
17095,3017983,185.62788
17096,3017984,190.48373
17097,3017985,2861.878
17098,3017986,185.00034
17099,3017987,847.65955
17100,3017988,186.86331
17101,3017989,1374.3541
17102,3017990,797.197
17103,3017991,402.1605
17104,3017992,479.45697
17105,3017993,230.50238
17106,3017994,4619.4907
17107,3017995,193.94849
17108,3017996,187.48361
17109,3017997,221.96548
17110,3017998,191.53
17111,3017999,187.22119
17112,3018000,422.49152
17113,3018001,186.86331
17114,3018002,186.2261
17115,3018003,186.86331
17116,3018004,331.84906
17117,3018005,186.86331
17118,3018006,351.65317
17119,3018007,452.29208
17120,3018008,185.33368
17121,3018009,186.86331
17122,3018010,441.36893
17123,3018011,250.246
17124,3018012,1332.0156
17125,3018013,251.71217
17126,3018014,186.86331
17127,3018015,164.74725
17128,3018016,163.51183
17129,3018017,140.77809
17130,3018018,2737.4573
17131,3018019,162.8843
17132,3018020,583.23535
17133,3018021,164.74725
17134,3018022,985.40564
17135,3018023,1002.624
17136,3018024,333.13007
17137,3018025,276.06665
17138,3018026,318.27444
17139,3018027,3607.2336
17140,3018028,171.83243
17141,3018029,165.36755
17142,3018030,117.30567
17143,3018031,157.00822
17144,3018032,165.10515
17145,3018033,357.48312
17146,3018034,164.74725
17147,3018035,164.11005
17148,3018036,164.74725
17149,3018037,281.94763
17150,3018038,164.74725
17151,3018039,704.07886
17152,3018040,355.8274
17153,3018041,164.12425
17154,3018042,164.74725
17155,3018043,691.16345
17156,3018044,275.59122
17157,3018045,2020.5037
17158,3018046,163.7749
17159,3018047,199.54147
17160,3018048,188.90215
17161,3018049,187.6667
17162,3018050,187.68654
17163,3018051,3489.1152
17164,3018052,187.03917
17165,3018053,533.4067
17166,3018054,188.90215
17167,3018055,1563.1255
17168,3018056,630.2212
17169,3018057,511.72266
17170,3018058,348.8849
17171,3018059,233.29626
17172,3018060,5473.296
17173,3018061,192.61636
17174,3018062,189.52243
17175,3018063,188.90215
17176,3018064,188.02882
17177,3018065,189.26003
17178,3018066,489.1352
17179,3018067,188.90215
17180,3018068,188.26494
17181,3018069,188.90215
17182,3018070,297.52863
17183,3018071,188.90215
17184,3018072,322.34537
17185,3018073,510.10342
17186,3018074,188.27914
17187,3018075,188.90215
17188,3018076,443.31558
17189,3018077,227.03476
17190,3018078,925.4053
17191,3018079,185.10672
17192,3018080,188.90215
17193,3018081,165.68913
17194,3018082,164.4537
17195,3018083,164.47353
17196,3018084,2464.72
17197,3018085,163.82617
17198,3018086,614.2841
17199,3018087,165.68913
17200,3018088,1033.1222
17201,3018089,787.96875
17202,3018090,336.1712
17203,3018091,252.4461
17204,3018092,264.90735
17205,3018093,3459.8801
17206,3018094,172.7743
17207,3018095,166.30943
17208,3018096,165.68913
17209,3018097,186.59308
17210,3018098,166.04703
17211,3018099,331.9027
17212,3018100,165.68913
17213,3018101,165.05193
17214,3018102,165.68913
17215,3018103,273.6268
17216,3018104,165.68913
17217,3018105,526.4565
17218,3018106,389.13794
17219,3018107,165.06613
17220,3018108,165.68913
17221,3018109,469.152
17222,3018110,230.59128
17223,3018111,1517.4219
17224,3018112,164.71678
17225,3018113,180.69838
17226,3018114,145.55107
17227,3018115,144.31563
17228,3018116,144.33546
17229,3018117,2584.5073
17230,3018118,143.6881
17231,3018119,610.2081
17232,3018120,145.55107
17233,3018121,807.20544
17234,3018122,783.8927
17235,3018123,304.58673
17236,3018124,257.65063
17237,3018125,226.50539
17238,3018126,3261.9856
17239,3018127,152.63623
17240,3018128,146.17136
17241,3018129,145.55107
17242,3018130,193.54025
17243,3018131,145.90895
17244,3018132,355.74408
17245,3018133,145.55107
17246,3018134,144.91386
17247,3018135,262.81525
17248,3018136,240.00183
17249,3018137,145.55107
17250,3018138,525.6005
17251,3018139,338.5926
17252,3018140,142.71498
17253,3018141,145.55107
17254,3018142,565.9822
17255,3018143,210.4532
17256,3018144,1523.1011
17257,3018145,144.57872
17258,3018146,199.16023
17259,3018147,171.85617
17260,3018148,170.62073
17261,3018149,170.64056
17262,3018150,3442.0474
17263,3018151,169.9932
17264,3018152,615.8944
17265,3018153,214.94139
17266,3018154,1147.9639
17267,3018155,743.48
17268,3018156,433.24557
17269,3018157,293.85464
17270,3018158,219.62123
17271,3018159,3606.2493
17272,3018160,178.94133
17273,3018161,172.47646
17274,3018162,204.81282
17275,3018163,174.37733
17276,3018164,172.21405
17277,3018165,387.39227
17278,3018166,171.85617
17279,3018167,171.21896
17280,3018168,171.85617
17281,3018169,293.9978
17282,3018170,171.85617
17283,3018171,364.187
17284,3018172,412.27585
17285,3018173,171.23315
17286,3018174,171.85617
17287,3018175,424.21622
17288,3018176,233.09334
17289,3018177,1124.4742
17290,3018178,170.88382
17291,3018179,171.85617
17292,3018180,252.80243
17293,3018181,240.05112
17294,3018182,302.71594
17295,3018183,8567.52
17296,3018184,229.38757
17297,3018185,1454.1016
17298,3018186,252.80243
17299,3018187,2321.0535
17300,3018188,2516.858
17301,3018189,1089.2777
17302,3018190,847.8882
17303,3018191,534.8528
17304,3018192,8988.14
17305,3018193,259.8876
17306,3018194,226.47879
17307,3018195,280.47906
17308,3018196,527.999
17309,3018197,240.09183
17310,3018198,824.905
17311,3018199,705.56067
17312,3018200,252.16522
17313,3018201,705.56067
17314,3018202,699.8115
17315,3018203,252.80243
17316,3018204,1617.7794
17317,3018205,902.16113
17318,3018206,231.29878
17319,3018207,252.80243
17320,3018208,1801.2096
17321,3018209,548.64246
17322,3018210,8754.449
17323,3018211,654.593
17324,3018212,500.58493
17325,3018213,236.38914
17326,3018214,223.3635
17327,3018215,230.94778
17328,3018216,7865.247
17329,3018217,234.25183
17330,3018218,1282.3696
17331,3018219,236.38914
17332,3018220,2276.306
17333,3018221,2296.7898
17334,3018222,1030.3975
17335,3018223,590.20404
17336,3018224,404.79193
17337,3018225,9924.165
17338,3018226,243.4743
17339,3018227,224.29547
17340,3018228,205.55103
17341,3018229,417.4969
17342,3018230,223.67853
17343,3018231,737.291
17344,3018232,599.4332
17345,3018233,235.75194
17346,3018234,582.23694
17347,3018235,536.83875
17348,3018236,236.38914
17349,3018237,1630.3824
17350,3018238,991.5502
17351,3018239,235.76614
17352,3018240,236.38914
17353,3018241,1784.3822
17354,3018242,453.2887
17355,3018243,6163.5244
17356,3018244,566.88617
17357,3018245,407.01273
17358,3018246,173.9053
17359,3018247,161.15399
17360,3018248,148.89978
17361,3018249,5403.5615
17362,3018250,172.04233
17363,3018251,1076.1814
17364,3018252,173.9053
17365,3018253,2220.9277
17366,3018254,1959.38
17367,3018255,931.0853
17368,3018256,345.60883
17369,3018257,289.54193
17370,3018258,8052.5645
17371,3018259,180.99046
17372,3018260,161.81163
17373,3018261,173.9053
17374,3018262,176.61127
17375,3018263,161.19469
17376,3018264,725.79614
17377,3018265,369.24823
17378,3018266,173.2681
17379,3018267,369.24823
17380,3018268,448.026
17381,3018269,173.9053
17382,3018270,1594.6431
17383,3018271,796.8168
17384,3018272,173.2823
17385,3018273,369.24823
17386,3018274,1348.7437
17387,3018275,321.54938
17388,3018276,2945.4849
17389,3018277,478.16632
17390,3018278,337.774
17391,3018279,235.80069
17392,3018280,223.0494
17393,3018281,266.73004
17394,3018282,6816.5664
17395,3018283,212.12515
17396,3018284,1276.4012
17397,3018285,235.80069
17398,3018286,2201.4175
17399,3018287,2054.5735
17400,3018288,1104.7943
17401,3018289,596.4901
17402,3018290,422.2074
17403,3018291,8839.547
17404,3018292,242.88586
17405,3018293,223.70703
17406,3018294,237.60408
17407,3018295,470.25052
17408,3018296,223.09009
17409,3018297,782.9496
17410,3018298,639.6095
17411,3018299,235.16348
17412,3018300,658.16833
17413,3018301,612.77014
17414,3018302,235.80069
17415,3018303,1464.1903
17416,3018304,1140.2642
17417,3018305,235.17769
17418,3018306,235.80069
17419,3018307,1589.5216
17420,3018308,400.13165
17421,3018309,5227.524
17422,3018310,560.80945
17423,3018311,479.2248
17424,3018312,142.83894
17425,3018313,130.08765
17426,3018314,93.36721
17427,3018315,4068.4102
17428,3018316,140.97598
17429,3018317,918.67566
17430,3018318,142.83894
17431,3018319,2004.8766
17432,3018320,1598.1146
17433,3018321,771.80505
17434,3018322,284.79477
17435,3018323,329.24567
17436,3018324,7310.757
17437,3018325,149.92412
17438,3018326,147.85022
17439,3018327,87.53467
17440,3018328,121.078705
17441,3018329,130.12834
17442,3018330,581.23804
17443,3018331,383.4993
17444,3018332,142.20174
17445,3018333,400.70532
17446,3018334,338.10107
17447,3018335,142.83894
17448,3018336,1055.218
17449,3018337,770.3467
17450,3018338,142.21594
17451,3018339,161.64273
17452,3018340,1073.5209
17453,3018341,290.94318
17454,3018342,2144.0764
17455,3018343,368.25113
17456,3018344,227.84918
17457,3018345,191.53459
17458,3018346,178.78328
17459,3018347,186.09328
17460,3018348,6523.9204
17461,3018349,189.67162
17462,3018350,1296.3667
17463,3018351,191.53459
17464,3018352,1854.1077
17465,3018353,2187.624
17466,3018354,729.2405
17467,3018355,671.3271
17468,3018356,326.7354
17469,3018357,7502.3394
17470,3018358,198.61975
17471,3018359,179.44092
17472,3018360,160.69652
17473,3018361,365.8777
17474,3018362,178.82397
17475,3018363,712.0231
17476,3018364,617.9662
17477,3018365,190.89738
17478,3018366,547.81396
17479,3018367,545.55164
17480,3018368,191.53459
17481,3018369,1437.1012
17482,3018370,684.6572
17483,3018371,190.91159
17484,3018372,254.3688
17485,3018373,1532.4744
17486,3018374,417.57306
17487,3018375,6988.0225
17488,3018376,515.3598
17489,3018377,355.39346
17490,3018378,166.85255
17491,3018379,165.61713
17492,3018380,165.63695
17493,3018381,2109.5903
17494,3018382,164.9896
17495,3018383,587.9673
17496,3018384,166.85255
17497,3018385,1006.8054
17498,3018386,752.605
17499,3018387,295.13882
17500,3018388,290.21075
17501,3018389,247.8069
17502,3018390,3099.3594
17503,3018391,173.93773
17504,3018392,167.47285
17505,3018393,185.60522
17506,3018394,187.7565
17507,3018395,167.21045
17508,3018396,305.58588
17509,3018397,166.85255
17510,3018398,166.21535
17511,3018399,166.85255
17512,3018400,249.63104
17513,3018401,166.85255
17514,3018402,448.43478
17515,3018403,362.8211
17516,3018404,166.22955
17517,3018405,166.85255
17518,3018406,387.91025
17519,3018407,231.7547
17520,3018408,1441.5878
17521,3018409,165.8802
17522,3018410,182.00732
17523,3018411,178.98503
17524,3018412,166.23373
17525,3018413,137.47812
17526,3018414,4000.8428
17527,3018415,177.12207
17528,3018416,830.0067
17529,3018417,178.98503
17530,3018418,1569.8152
17531,3018419,1393.573
17532,3018420,602.23236
17533,3018421,224.40251
17534,3018422,295.07794
17535,3018423,5560.2524
17536,3018424,186.0702
17537,3018425,166.89137
17538,3018426,178.98503
17539,3018427,258.1234
17540,3018428,166.27443
17541,3018429,459.99106
17542,3018430,369.01862
17543,3018431,178.34782
17544,3018432,178.98503
17545,3018433,340.81665
17546,3018434,178.98503
17547,3018435,1007.72656
17548,3018436,568.1926
17549,3018437,178.36203
17550,3018438,178.98503
17551,3018439,879.43787
17552,3018440,261.36432
17553,3018441,2094.7158
17554,3018442,294.31976
17555,3018443,232.44719
17556,3018444,186.9113
17557,3018445,174.16
17558,3018446,172.18173
17559,3018447,4291.495
17560,3018448,185.04834
17561,3018449,986.6531
17562,3018450,186.9113
17563,3018451,1530.8722
17564,3018452,1650.4058
17565,3018453,519.9468
17566,3018454,540.0065
17567,3018455,303.00424
17568,3018456,4634.435
17569,3018457,193.99648
17570,3018458,175.53534
17571,3018459,186.9113
17572,3018460,297.0027
17573,3018461,174.2007
17574,3018462,516.2167
17575,3018463,186.9113
17576,3018464,186.2741
17577,3018465,186.9113
17578,3018466,454.23926
17579,3018467,186.9113
17580,3018468,1067.3827
17581,3018469,459.86493
17582,3018470,186.2883
17583,3018471,186.9113
17584,3018472,2229.6301
17585,3018473,295.98267
17586,3018474,4898.08
17587,3018475,168.32585
17588,3018476,325.1711
17589,3018477,119.89633
17590,3018478,134.35486
17591,3018479,132.6811
17592,3018480,4474.293
17593,3018481,120.96431
17594,3018482,849.2809
17595,3018483,119.89633
17596,3018484,1342.4597
17597,3018485,992.94556
17598,3018486,690.3408
17599,3018487,534.76385
17600,3018488,226.6631
17601,3018489,5950.4316
17602,3018490,126.98149
17603,3018491,135.546
17604,3018492,164.26791
17605,3018493,159.43938
17606,3018494,134.43202
17607,3018495,533.2257
17608,3018496,119.89633
17609,3018497,121.6438
17610,3018498,119.89633
17611,3018499,430.53012
17612,3018500,119.89633
17613,3018501,1130.5316
17614,3018502,521.18
17615,3018503,119.27333
17616,3018504,187.80215
17617,3018505,1141.8883
17618,3018506,184.27554
17619,3018507,3804.7622
17620,3018508,129.0354
17621,3018509,322.1606
17622,3018510,132.98859
17623,3018511,131.75314
17624,3018512,129.42079
17625,3018513,2472.6655
17626,3018514,131.12561
17627,3018515,544.66516
17628,3018516,132.98859
17629,3018517,971.25146
17630,3018518,706.4874
17631,3018519,351.37976
17632,3018520,213.71329
17633,3018521,213.94292
17634,3018522,3424.4075
17635,3018523,140.07375
17636,3018524,133.60889
17637,3018525,160.90251
17638,3018526,175.25505
17639,3018527,133.34647
17640,3018528,300.85065
17641,3018529,132.98859
17642,3018530,132.35138
17643,3018531,132.98859
17644,3018532,250.08755
17645,3018533,132.98859
17646,3018534,550.15533
17647,3018535,355.3382
17648,3018536,132.36559
17649,3018537,132.98859
17650,3018538,544.55786
17651,3018539,197.89073
17652,3018540,1493.8826
17653,3018541,132.01624
17654,3018542,175.2604
17655,3018543,164.21886
17656,3018544,162.98343
17657,3018545,163.00325
17658,3018546,1824.467
17659,3018547,162.3559
17660,3018548,363.0151
17661,3018549,164.21886
17662,3018550,1030.1604
17663,3018551,475.5032
17664,3018552,355.79272
17665,3018553,249.76822
17666,3018554,211.98393
17667,3018555,2920.3833
17668,3018556,171.30403
17669,3018557,164.83916
17670,3018558,164.21886
17671,3018559,163.34555
17672,3018560,164.57675
17673,3018561,310.9821
17674,3018562,164.21886
17675,3018563,163.58165
17676,3018564,164.21886
17677,3018565,198.41187
17678,3018566,164.21886
17679,3018567,301.66483
17680,3018568,300.97098
17681,3018569,163.59586
17682,3018570,164.21886
17683,3018571,244.3754
17684,3018572,217.43561
17685,3018573,750.6572
17686,3018574,163.2465
17687,3018575,164.21886
17688,3018576,186.14334
17689,3018577,184.9079
17690,3018578,187.9332
17691,3018579,3566.5532
17692,3018580,184.28036
17693,3018581,713.75757
17694,3018582,186.14334
17695,3018583,1232.5332
17696,3018584,1136.8434
17697,3018585,463.52753
17698,3018586,397.25937
17699,3018587,315.03506
17700,3018588,4560.462
17701,3018589,193.22852
17702,3018590,186.76364
17703,3018591,186.14334
17704,3018592,242.069
17705,3018593,186.50122
17706,3018594,460.51144
17707,3018595,186.14334
17708,3018596,185.50613
17709,3018597,244.72739
17710,3018598,330.50623
17711,3018599,186.14334
17712,3018600,798.07043
17713,3018601,434.12308
17714,3018602,185.52034
